983   134.0          4  dlm+01     
984   134            0  cha03      
985   606.8          9  hlk+04     
986   141           28  cnst96     
987   151.27         6  hlk+04     
988   *              0  *          
989   147.37        19  ebvb01     
990   381.91         5  hlk+04     
991   240.70        14  ebvb01     
992   411.3         16  mhl+02     
993   598           13  hfs+04     
994   197.1          4  mhl+02     
995   *              0  *          
996   867.1         17  mhl+02     
997   193.84         7  dsb+98     
998   45             2  nmc81      
999   304.9         13  hfs+04     
1000  452.2         25  mhl+02     
1001  240.2          3  clm+01     
1002  57.8           1  lwf+04     
1003  148.1          3  ebvb01     
1004  477           10  lcm+00     
1005  761           11  mhl+02     
1006  *              0  *          
1007  255.1         18  hlk+04     
1008  518            4  hlk+04     
1009  104.14         3  hlk+04     
1010  892            5  hfs+04     
1011  547.2         10  mhl+02     
1012  41.487        18  hlk+04     
1013  60.8           5  lwf+04     
1014  462.3         15  mhl+02     
1015  333            3  hfs+04     
1016  65             1  naf03      
1017  782            6  mhl+02     
1018  792           16  mhl+02     
1019  728            3  hfs+04     
1020  547.8          4  mhl+02     
1021  525.5          7  hlk+04     
1022  128.12         3  hlk+04     
1023  629            4  hfs+04     
1024  94.3           5  nmc81      
1025  240           40  moh83      
1026  970            5  hfs+04     
1027  102.847        6  dsb+98     
1028  622.0          4  hlk+04     
1029  422            7  hfs+04     
1030  845            6  mhl+02     
1031  690            5  mhl+02     
1032  64.9           4  ebvb01     
1033  378            3  hfs+04     
1034  404            3  hfs+04     
1035  578           13  hfs+04     
1036  1075          41  mhl+02     
1037  421.7         11  mhl+02     
1038  776.7         17  hlk+04     
1039  436.0         12  hlk+04     
1040  84.435        17  hlk+04     
1041  772           28  hfs+04     
1042  60.47          7  clm+05     
1043  1123          16  hfs+04     
1044  121.20         4  hlk+04     
1045  651.1          9  hlk+04     
1046  62.2           3  hlk+04     
1047  95.2           6  lxf+05     
1048  467            5  hfs+04     
1049  925           25  hfs+04     
1050  647           19  hfs+04     
1051  72.514         5  dsb+98     
1052  428.59         9  hlk+04     
1053  86.834         4  hlk+04     
1054  86.909        19  hlk+04     
1055  50.245         4  hlk+04     
1056  66.775         3  hlk+04     
1057  135.87         5  hlk+04     
1058  607            3  hfs+04     
1059  1044           6  mhl+02     
1060  611            5  hfs+04     
1061  330            4  mhl+02     
1062  87             0  cha03      
1063  603            2  hlk+04     
1064  224.648        5  hlk+04     
1065  119.857        7  hlk+04     
1066  463.4         24  mhl+02     
1067  428.3         11  mhl+02     
1068  571            6  hfs+04     
1069  155            3  ebvb01     
1070  56.618         9  hlk+04     
1071  19.38          4  hlk+04     
1072  357            5  hlk+04     
1073  320.58         6  hlk+04     
1074  231.0         10  hlk+04     
1075  530            4  mhl+02     
1076  430            4  hlk+04     
1077  259.2          5  mhl+02     
1078  56             1  naf03      
1079  363.2          5  hfs+04     
1080  302.6         12  hfs+04     
1081  245            3  hfs+04     
1082  607.4          5  mhl+02     
1083  494.7         18  mhl+02     
1084  217.108        9  hlk+04     
1085  13.8           5  clm+05     
1086  316.8         18  kbm+03     
1087  161.50        20  hlk+04     
1088  257            6  mhl+02     
1089  245.9         17  hfs+04     
1090  342            5  mhl+02     
1091  338            5  mhl+02     
1092  352            3  hfs+04     
1093  300.869       10  hlk+04     
1094  475.7          3  hlk+04     
1095  578            7  mhl+02     
1096  127            3  ebvb01     
1097  35             6  nmc81      
1098  411            2  hlk+04     
1099  234.538       13  hlk+04     
1100  461           13  hfs+04     
1101  353            6  mhl+02     
1102  169.5          1  crg+06     
1103  543            4  mhl+02     
1104  88.65         15  hlk+04     
1105  79.308         8  hlk+04     
1106  62            12  cnst96     
1107  445            4  mhl+02     
1108  707            9  hfs+04     
1109  295            3  hfs+04     
1110  552           18  hfs+04     
1111  342.4         13  hfs+04     
1112  123.8          5  kbm+03     
1113  472.9         10  hlk+04     
1114  456            4  hfs+04     
1115  471            7  mhl+02     
1116  113.7          9  mhl+02     
1117  132.679        3  dsb+98     
1118  231.5          3  hlk+04     
1119  316.98         3  hlk+04     
1120  564            5  hfs+04     
1121  316.1          4  hlk+04     
1122  100.6          4  ebvb01     
1123  86.98          9  hlk+04     
1124  317.8          7  mhl+02     
1125  462            1  dkm+01     
1126  300            9  mhl+02     
1127  100.74        13  ebvb01     
1128  33.9           2  lxf+05     
1129  621            9  mhl+02     
1130  274            7  hfs+04     
1131  424            9  hfs+04     
1132  208            3  mhl+02     
1133  449.1         24  mhl+02     
1134  242            3  mhl+02     
1135  243            3  mhl+02     
1136  88.5           7  mhl+02     
1137  497.9         16  mhl+02     
1138  348            4  hfs+04     
1139  26.698        11  hlk+04     
1140  321.7         14  hfs+04     
1141  349.8          8  hfs+04     
1142  233.2         12  hfs+04     
1143  311            3  hfs+04     
1144  325.487       15  hlk+04     
1145  49.107         8  hlk+04     
1146  475            3  hfs+04     
1147  216           12  hfs+04     
1148  194.32         6  hfs+04     
1149  *              0  *          
1150  289           15  hfs+04     
1151  195.98         8  hlk+04     
1152  102.5          7  ebvb01     
1153  434            5  mhl+02     
1154  955            7  hfs+04     
1155  188            4  hfs+04     
1156  485           10  hfs+04     
1157  343.3          6  kbm+03     
1158  85.3           2  clm+05     
1159  101.5          8  hfs+04     
1160  507            7  mhl+02     
1161  486            3  hfs+04     
1162  441.7          9  hfs+04     
1163  797.6         26  mhl+02     
1164  246            3  hfs+04     
1165  444.1          5  mhl+02     
1166  228.1          7  hfs+04     
1167  215.8          9  hfs+04     
1168  59.96          3  hfs+04     
1169  123.158       20  hlk+04     
1170  412.8          3  hlk+04     
1171  41.510         4  hlk+04     
1172  429            3  hlk+04     
1173  345.54        20  hfs+04     
1174  605            3  hfs+04     
1175  820.2          3  hfs+04     
1176  836.1          5  hfs+04     
1177  626            4  hfs+04     
1178  318            5  hfs+04     
1179  230.8         17  hlk+04     
1180  *              0  *          
1181  500.00        14  hfs+04     
1182  315.9         12  hfs+04     
1183  281.0          3  kbm+03     
1184  140            3  hfs+04     
1185  *              0  *          
1186  141.979        5  hlk+04     
1187  667            6  hfs+04     
1188  229            4  mhl+02     
1189  454.9         20  hfs+04     
1190  207.9         18  mhl+02     
1191  159.531        8  hlk+04     
1192  18.23          7  hlk+04     
1193  242.7          7  lxf+05     
1194  27.9           2  lwf+04     
1195  90.77          7  cn95       
1196  139           20  ebvb01     
1197  30.6           1  hfs+04     
1198  1166           7  hfs+04     
1199  418            7  hfs+04     
1200  134.47         9  hlk+04     
1201  148.168       12  hlk+04     
1202  207.3         26  mhl+02     
1203  62.239         5  clm+05     
1204  1234.9         1  hfs+04     
1205  42.9          28  mhl+02     
1206  119.6         12  hfs+04     
1207  60.147         8  hlk+04     
1208  201.4         12  mhl+02     
1209  895            8  hfs+04     
1210  115.54         5  hlk+04     
1211  70.615        16  hlk+04     
1212  418            7  hfs+04     
1213  24             4  hfs+04     
1214  515            5  hfs+04     
1215  787           17  hlk+04     
1216  254.9         18  hfs+04     
1217  545            3  hfs+04     
1218  *              0  *          
1219  320           12  mhl+02     
1220  286            3  hfs+04     
1221  431            3  hfs+04     
1222  171            6  hfs+04     
1223  56.814        19  hlk+04     
1224  568.8         16  hfs+04     
1225  180.9         12  mhl+02     
1226  279            3  hfs+04     
1227  198.7          5  kbm+03     
1228  30.5702       12  sfl+05     
1229  438.2          8  hfs+04     
1230  130.40         3  hlk+04     
1231  207.2          3  hlk+04     
1232  402.5         19  hfs+04     
1233  438            6  mhl+02     
1234  244            4  hfs+04     
1235  151.99        14  hfs+04     
1236  96.74         12  hlk+04     
1237  554            3  hfs+04     
1238  341.3          7  mhl+02     
1239  82.39         11  hlk+04     
1240  506.77        18  hlk+04     
1241  13.309         5  ktr94      
1242  249            3  hfs+04     
1243  783           11  mhl+02     
1244  466.4         12  kbm+03     
1245  282            3  hfs+04     
1246  108.9          7  ebvb01     
1247  702.00        10  mhl+02     
1248  336           15  hfs+04     
1249  420            3  hfs+04     
1250  276            7  hfs+04     
1251  97.45          2  cn95       
1252  39             5  nmc81      
1253  37.994         5  hlk+04     
1254  201.1         17  mhl+02     
1255  323.4         18  hfs+04     
1256  65            13  cnst96     
1257  136.8          7  hfs+04     
1258  105.394        7  hlk+04     
1259  402.080       12  hlk+04     
1260  252.81         7  hlk+04     
1261  345.5         11  hfs+04     
1262  314.4         13  hfs+04     
1263  185            5  hfs+04     
1264  393            7  hfs+04     
1265  547            3  hfs+04     
1266  352            3  mhl+02     
1267  429            7  hfs+04     
1268  162            0  cfl+06     
1269  75.03          8  cn95       
1270  106.4         11  hfs+04     
1271  72.677        18  hlk+04     
1272  24.4           6  ebvb01     
1273  177.486       13  hlk+04     
1274  502.900       17  hlk+04     
1275  272.0          1  hfs+04     
1276  105.0          3  cn95       
1277  114            6  hfs+04     
1278  245.167        6  hlk+04     
1279  195.611       10  hlk+04     
1280  388            3  hfs+04     
1281  109.20         3  cn95       
1282  135            2  lcx02      
1283  233.61         4  hlk+04     
1284  185.9          7  clm+01     
1285  275            0  cfl+06     
1286  438.8         13  kbm+03     
1287  118.23         4  hlk+04     
1288  229.131        5  hlk+04     
1289  245.34        10  hlk+04     
1290  194            0  hrs+04     
1291  25.71          6  hfs+04     
1292  730.1         19  hfs+04     
1293  256.05         1  lxf+05     
1294  452            0  cfl+06     
1295  472.8          3  hlk+04     
1296  249            4  hfs+04     
1297  217.780        2  lsf+06     
1298  265            5  mhl+02     
1299  156.72         4  cn95       
1300  257            1  lcx02      
1301  30.96          3  hlk+04     
1302  261            6  hfs+04     
1303  311.7          9  hfs+04     
1304  524            4  mhl+02     
1305  239.8         13  hfs+04     
1306  332            3  mhl+02     
1307  357.9          1  lx00       
1308  *              0  *          
1309  249.8          5  hfs+04     
1310  360            5  zcwl96     
1311  201.42         2  cn95       
1312  11.104        11  cn95       
1313  512.1         24  mhl+02     
1314  467.5         15  mhl+02     
1315  101.5          7  lwf+04     
1316  112.787        6  hlk+04     
1317  171.734        9  hlk+04     
1318  149.982        4  hlk+04     
1319  352            4  mhl+02     
1320  421.5         17  mhl+02     
1321  119.5          2  cn95       
1322  64.477         7  cn95       
1323  10.39392       6  jhb+05     
1324  82.93         10  hlk+04     
1325  258.64        12  hlk+04     
1326  205.53         3  hlk+04     
1327  209            3  hfs+04     
1328  484            3  mhl+02     
1329  124.06         5  cn95       
1330  283.7          4  hfs+04     
1331  38.0650        7  sfl+05     
1332  33.68          1  dpf+02     
1333  33.28          4  dpf+02     
1334  33.21          4  dpf+02     
1335  33.32          5  dpf+02     
1336  33.29          5  dpf+02     
1337  202.678        3  fhn+05     
1338  196.69         2  fhn+05     
1339  48.971        13  cn95       
1340  30.9750        9  tsb+99     
1341  147.0          5  lcx02      
1342  88.34          3  hlk+04     
1343  37.836         8  cn95       
1344  157            2  lcx02      
1345  145.052        5  hlk+04     
1346  89.385        10  hlk+04     
1347  109.1         17  kbm+03     
1348  355.2         10  mhl+02     
1349  422            3  hfs+04     
1350  178.8          3  mhl+02     
1351  637.0         22  mhl+02     
1352  100           10  hfs+04     
1353  58             3  hfs+04     
1354  241.693       10  hlk+04     
1355  168.77         1  tw82       
1356  62.57          7  hlk+04     
1357  39.00          8  cn95       
1358  105.3          3  clm+05     
1359  358            3  hfs+04     
1360  387.2          3  hfs+04     
1361  60.953         6  hlk+04     
1362  237.009       11  hlk+04     
1363  304.0         15  clm+05     
1364  339.4          8  hfs+04     
1365  295           10  hfs+04     
1366  329.8          1  hfs+04     
1367  94.538         4  hlk+04     
1368  134.93        12  hlk+04     
1369  29.18          6  clm+05     
1370  27.202        17  hlk+04     
1371  13             2  cn95       
1372  26.595        17  eb01b      
1373  90.315        16  hlk+04     
1374  191.9          4  ebvb01     
1375  27.62          9  hlk+04     
1376  304            9  hfs+04     
1377  182            3  mhl+02     
1378  153.85         5  hlk+04     
1379  91.64          4  hlk+04     
1380  101            1  lcx02      
1381  12.455         6  hlk+04     
1382  203.31        10  hlk+04     
1383  217.086       18  hlk+04     
1384  142.5          6  lcx02      
1385  213           10  wbb+81     
1386  102.243       19  hlk+04     
1387  211.41         8  hlk+04     
1388  176.885       11  hlk+04     
1389  445            2  lcx02      
1390  254            1  lcx02      
1391  99             1  lcx02      
1392  180           30  ht75b      
1393  176.9          4  cfl+06     
1394  112            2  lcx02      
1395  33             7  cnst96     
1396  207.3          9  han87      
1397  308            4  clb+02     
1398  140            1  lcx02      
1399  56            11  cnst96     
1400  3.180          4  hlk+04     
1401  211.151       11  hlk+04     
1402  219.2          5  hlk+04     
1403  59.88          1  dsb+98     
1404  177.9          2  lcx02      
1405  106.03         6  hlk+04     
1406  165.02         4  clm+05     
1407  158.521        3  hlk+04     
1408  214.6          4  lcx02      
1409  165           20  ht74       
1410  53.221         5  hlk+04     
1411  237           11  hfs+04     
1412  70.8           2  lwf+04     
1413  71.0398        2  cbl+95     
1414  142.88         7  hlk+04     
1415  90             8  cnst96     
1416  63.3           1  dsb+98     
1417  50.036         3  hlk+04     
1418  138.91         2  cn95       
1419  190            6  lcx02      
1420  28.918        15  hlk+04     
1421  70.76          6  ebvb01     
1422  56.32          6  hlk+04     
1423  175            2  lcx02      
1424  24.34          2  clm+05     
1425  59.71          6  hlk+04     
1426  217.7          1  lcx02      
1427  44.309        15  hlk+04     
1428  16.220        16  hlk+04     
1429  140           20  ht75b      
1430  165            3  cn95       
1431  94             4  ebvb01     
1432  149           30  cnst96     
1433  35             1  dsb+98     
1434  129.075        3  hlk+04     
1435  23.07          3  hlk+04     
1436  71            14  cnst96     
1437  31.29          9  cn95       
1438  31.46          9  hlk+04     
1439  45.006        19  hlk+04     
1440  140.03         3  cn95       
1441  117            0  hrs+04     
1442  7.932          7  hlk+04     
1443  104.58         5  wdk+00     
1444  31.974         3  hlk+04     
1445  68.2          13  ebvb01     
1446  138.99         8  hlk+04     
1447  29.1168        7  aft94      
1448  142.21         3  hlk+04     
1449  131.334       12  hlk+04     
1450  94.39          8  cn95       
1451  196           38  cnst96     
1452  234.820        8  hlk+04     
1453  35.93         17  hlk+04     
1454  32.39          3  hlk+04     
1455  53.9          10  ebvb01     
1456  48.6           2  clm+05     
1457  60.554         9  cn95       
1458  254            0  cfl+06     
1459  350            0  cfl+06     
1460  300            0  cfl+06     
1461  238.217        8  hlk+04     
1462  13             3  cn95       
1463  34             1  naf03      
1464  61.5           1  naf03      
1465  14.172         4  hlk+04     
1466  226            0  cfl+06     
1467  17.203         5  ntf93      
1468  371            3  rhr+02     
1469  24.640         3  hlk+04     
1470  22.648         6  hlk+04     
1471  33.021         3  hlk+04     
1472  96.8           4  lcx02      
1473  190.66         3  hlk+04     
1474  71.83          3  hlk+04     
1475  25.2           3  rtj+96     
1476  36             3  dtms88     
1477  93.56          6  hlk+04     
1478  160.1          3  hlk+04     
1479  33.96          6  dsb+98     
1480  50.7           2  lxf+05     
1481  21.0           1  rtj+96     
1482  315.4          4  snk96      
1483  31.776         4  clm+05     
1484  35.799        10  hlk+04     
1485  39.844        11  hlk+04     
1486  101.81         3  hlk+04     
1487  11.456         5  hlk+04     
1488  68.8           1  naf03      
1489  60             1  naf03      
1490  20.7449        4  dlk+01     
1491  17.3           4  dmk+93     
1492  36.361        13  hlk+04     
1493  97.3140       19  hlk+04     
1494  139.827       11  hlk+04     
1495  30.22          1  dsb+98     
1496  25.113         4  hlk+04     
1497  141.26         9  hlk+04     
1498  56.149         7  hlk+04     
1499  30.12         10  hlk+04     
1500  4.6152         2  tsb+99     
1501  35             3  nmc81      
1502  67.31          5  and92      
1503  67.69         12  and92      
1504  67.3           2  and92      
1505  66.51         12  and92      
1506  65.52         15  and92      
1507  66.4           2  and92      
1508  67.15         12  and92      
1509  31.855         4  tsb+99     
1510  67.13          5  and92      
1511  36             7  cnst96     
1512  44.1           4  snt97      
1513  25.0640       41  rsb+04     
1514  25.09         12  rsb+04     
1515  3.35           1  dsb+98     
1516  9.0031         2  lkd+04     
1517  128            1  hl87       
1518  148.930        4  hlk+04     
1519  23.6           2  lwf+04     
1520  14             9  nmc81      
1521  14.85          5  hlk+04     
1522  77.4           2  lwf+04     
1523  48.8           8  cn95       
1524  70.857        11  hlk+04     
1525  36.717        14  cn95       
1526  74.50          3  hlk+04     
1527  29.260         6  cn95       
1528  43.519        12  hlk+04     
1529  49.38          6  hlk+04     
1530  36.079         9  hlk+04     
1531  33             3  cnst96     
1532  124.614       17  hlk+04     
1533  23.019         4  cnt96      
1534  200           10  hcg+01     
1535  35.08          9  cn95       
1536  18.09          5  cnt93      
1537  *              0  *          
1538  40.74         18  hlk+04     
1539  39.828         5  cml05      
1540  29.05          3  hlk+04     
1541  29.182         9  cn95       
1542  151.082        6  hlk+04     
1543  *              0  *          
1544  156.7          1  snt97      
1545  49.544        16  hlk+04     
1546  62.06          3  tamt93     
1547  7.08           3  cn95       
1548  46.538         8  hlk+04     
1549  17.2758       13  hlk+04     
1550  20.906         7  hlk+04     
1551  21.907         3  cnt93      
1552  94.591        18  hlk+04     
1553  13.372         5  ntf93      
1554  16             4  nmc81      
1555  197.37         5  hlk+04     
1556  122.613        5  hlk+04     
1557  8.458         13  hlk+04     
1558  58.410        15  hlk+04     
1559  22.504        19  hlk+04     
1560  94.662         6  hlk+04     
